type,name,lon,lat
Commer,Forbidden Planet,-0.12735018125397765,51.515061403155734
Commer,Leyland SDM,-0.12745995277393551,51.51491264440282
Commer,Molteni & C Dada,-0.12721585615698044,51.51540398920332
Commer,Nisbets,-0.12862084869767118,51.51385991644981
Commer,,-0.1291712435500449,51.5137599754629
Commer,Compton News,-0.13184442929733112,51.51305991664767
Commer,Sunspel,-0.13162036550457148,51.513173766315624
Commer,The Vintage House,-0.131700518370273,51.513143697525756
Commer,Harmony,-0.1296231543305933,51.513746287898734
Commer,,-0.13220434590740252,51.513014419119166
Commer,Prowler Red,-0.13213537635801362,51.512938366982226
Commer,Ann Summers,-0.13318771222088813,51.51238157099733
Commer,David Clulow,-0.13287027560080356,51.51268941683326
Commer,GAIL's,-0.13440801458682383,51.51430325422366
Commer,Gerry's Wines & Spirits,-0.13299415070326018,51.51261323151438
Commer,Enrique Tomas,-0.13447400976058635,51.514391061249235
Commer,Scribbler,-0.13399872039746802,51.51374981820488
Commer,Selva Food & Wine,-0.13277858086246,51.51269214320073
Commer,The Hummingbird Bakery,-0.13424668289332117,51.514086750434124
Commer,H. V. Kingsley,-0.0845815647636908,51.52252422923931
Commer,Shoe-be-do,-0.17534756480747482,51.6327264441574
Commer,Glass Tailors,-0.17498754299409086,51.63154613292963
Commer,Green Man Tyre & Exhaust Ltd,-0.17500183739956293,51.63146532836777
Commer,,-0.17486353772880492,51.63123142053735
Commer,Patric James,-0.1749410687030362,51.63128673489649
Commer,Thoughts News and Wine,-0.17479598940228347,51.63101822382904
Commer,Emels,-0.17489735735049414,51.631151448393716
Commer,Dogs Trust,-0.17485298676542418,51.63092388823235
Commer,Tan On,-0.22160344789088512,51.50474850087655
Commer,Sainsbury's,-0.055483855543016845,51.439960779612065
Commer,Sainsbury's,-0.2865132199848243,51.466589954710045
Commer,Kenilworth Arms Off Licence,-0.01729796447796379,51.59374017504084
Commer,Best Supermarket,-0.01848814278826914,51.59350532475059
Commer,Pound Crazy,-0.22350455395299293,51.50508021538482
Commer,No1 Hair and Beauty,-0.2233966910572362,51.505060098484314
Commer,Sainsbury's Local,-0.22406697567149134,51.50529058662135
Commer,Traid,-0.22364270349103266,51.505106030504955
Commer,Kwik Fit,-0.0981593137500006,51.49099032250874
Commer,De Vroomen,-0.1510378646629272,51.49359725915861
Commer,Stivaleria Cavallin,-0.15073669200379616,51.49339855242122
Commer,Hawick Cashmere,-0.15085587896336866,51.493454782042534
Commer,Catherine Muller,-0.15088074034087834,51.49349886088525
Commer,Joanna Wood,-0.1509850120281909,51.49356784707911
Commer,Bayley & Sage,-0.15025152647292758,51.49312633699095
Commer,Chestut Bakery,-0.14945055970082022,51.49284404602136
Commer,Me + Em,-0.15068739373295353,51.49336385694718
Commer,Belgravia Garage,-0.15252228402840085,51.493994906359625
Commer,Philip Treacy,-0.15140426989760714,51.49382406045716
Commer,Moncho Lobo,-0.15149759366400184,51.49389219631806
Commer,Luna Mae,-0.1515514307142661,51.49392551040221
Commer,Les Senteurs,-0.15144860408668834,51.49386185277899
Commer,Mungo & Maud,-0.15166009574174424,51.49399075305925
Commer,Hip & Healthy,-0.15160662248156115,51.49395925093566
Commer,Belgrave Premium Dry Cleaning,-0.1473173787598893,51.496355192427814
Commer,,-0.02048576431034023,51.584564399542565
Commer,By Design,-0.020423655644986893,51.58459956998105
Commer,D.P. Mark Chemist & Health Store,-0.020293251660103657,51.58457149395122
Commer,Book Shop,-0.020112318066720133,51.58460365473981
Commer,Scope,-0.020782416588430275,51.58451866774788
Commer,JenningsBet,-0.0208651,51.58450435
Commer,,-0.02062490563685762,51.58452360804105
Commer,Ted's Grooming Room,-0.13584507377440638,51.514957723392676
Commer,Berwick News & Food,-0.13577582901041318,51.514826367675475
Commer,Chris Kerr,-0.13532359184899878,51.51437758413644
Commer,Universal Works,-0.1358091758709019,51.51486444094842
Commer,,-0.13607121387471405,51.515301445290156
Commer,Top Nail Bar,-0.1355260172090187,51.51468547103653
Commer,Euro Accessories,-0.1354603346616139,51.5144512350345
Commer,Fine Line Tattoos,-0.13558954940676196,51.51466571372018
Commer,Gypsy Stables,-0.13562663310686554,51.514646087598855
Commer,Misan Textiles,-0.13624078372350767,51.51552699417894
Commer,Natural Colour Works,-0.13611369447009863,51.515233161584995
Commer,Reckless Records,-0.13528526723752857,51.51433958298331
Commer,Adam Of London,-0.13598801543680553,51.51503520621419
Commer,R.M.Williams,-0.13587943541281322,51.514998008543586
Commer,Weekday,-0.1355184470642778,51.51451865570039
Commer,Nexus Nails,-0.13596311634530184,51.51521508427262
Commer,Clarks,-0.13540160174163154,51.514410789100516
Commer,Nudie Jeans,-0.1358720259539803,51.51456979261484
Commer,Rockaway,-0.13633939100909678,51.515746559637684
Commer,Ann Summers,-0.1354334412558733,51.5161460931539
Commer,claire's,-0.1355143529588464,51.51613777327722
Commer,Smiggle,-0.13563867354824455,51.51612621625901
Commer,Yamaha Music,-0.1348722888857478,51.51500379018145
Commer,The Textile Centre,-0.0225076,51.5844691
Commer,Fresh Catch Fish,-0.021928149999999997,51.58456265
Commer,Market News,-0.02242481938989866,51.58448243881381
Commer,Les Fierbinti,-0.02225928060625774,51.5845092111936
Commer,Super Grows Foods,-0.022010919393742258,51.5845492888064
Commer,CK Pots & Pans,-0.022755201948147237,51.58443906232194
Commer,Premier Halal Butchers,-0.022182015705648813,51.58453574449017
Commer,Hardware Hut,-0.02267844193219341,51.584454873502736
Commer,Afro Cosmetics,-0.021770535317140845,51.584615654978094
Commer,Morrisons,-0.20449632307402968,51.41949547896919
Commer,M&S Simply Food,-0.21424803401307277,51.408716746371184
Commer,Card Bureau,-0.20594712522689862,51.507241609002484
Commer,Daunt Books,-0.20744900773152827,51.50681266392506
Commer,Jeroboams,-0.2066562567663467,51.50703696380885
Commer,Lidgate,-0.20735527354351455,51.50683869171414
Commer,Nicolas,-0.2067365114153774,51.50701396241478
Commer,Paul,-0.2060372854794153,51.5072154557793
Commer,American Dry Cleaning Company,-0.20649477033876248,51.5070840032219
Commer,Tesco Express,-0.20634698295829343,51.50712618256469
Commer,British Heart Foundation,-0.02131571445497013,51.584743505673494
Commer,Buy & Save,-0.02147176865697301,51.58470685001054
Commer,Ryman,-0.0216333667596597,51.58466822230361
Commer,Clothing Care,-0.019846436099540617,51.584686566636556
Commer,H & T,-0.0197623160082773,51.584685367637896
Commer,Scrivens Opticians,-0.019688037919367532,51.58466706560189
Commer,Fosters Super Market,-0.0193071,51.583921600000004
Commer,,-0.018980149403591887,51.5841133887596
Commer,Maghreb Food Store,-0.019559,51.58443114999999
Commer,,-0.01931680562524129,51.58382021381277
Commer,Golden Rustic Deli,-0.0195022277346395,51.58429402474945
Commer,Lifestyle Property,-0.01894843501990183,51.58397350661431
Commer,East & Co,-0.01925313383639687,51.583731845903976
Commer,,-0.019447995203208394,51.584201554902776
Commer,HRK Jewellery & Gifts,-0.019376268444760102,51.584012536986265
Commer,Victoria 2,-0.01933573785993375,51.5838663880765
Commer,,-0.019021841362917027,51.58416804495706
Commer,Light House Auto,-0.021037860798483462,51.586971687251996
Commer,Friends Hair Salon,-0.019502504123305443,51.58594658606445
Commer,100% U,-0.01947483185966956,51.585741708544276
Commer,Akdeniz Gida Pazari,-0.01922582590350141,51.58462758440073
Commer,Elegance,-0.01908464130036914,51.584324210497506
Commer,,-0.0191317072001968,51.58453766902136
Commer,,-0.019019366717936196,51.584381016713095
Commer,Victoria Knight,-0.019125837760052337,51.58441482406829
Commer,,-0.01927098542415135,51.58481986664768
Commer,,-0.01929243459211969,51.58472387494056
Commer,Islamic Relief,-0.020702861105302586,51.58676068547292
Commer,Unclepress,-0.020702067370674208,51.58670334776275
Commer,Arabat,-0.02065130450629157,51.58662161582391
Commer,Efem Jewellery,-0.0206131497473397,51.586584511715834
Commer,Acasa Magazin Romanesc,-0.020457359928777848,51.58650858204414
Commer,Star Nails,-0.02040608123518512,51.58646667579443
Commer,Grean Leaf Dry Cleaners,-0.020343697339112708,51.586429194764605
Commer,Klick Kaz,-0.02027867896113993,51.58638945802883
Commer,Host Communication,-0.020091507522618863,51.586286224008674
Commer,Big Yellow Self Storage,-0.20579626837318654,51.376668766085295
Commer,Tesco Express,-0.016550044171025846,51.59025735244669
Commer,Forest Bike Repairs,-0.016700897039065122,51.59017697469584
Commer,,-0.016375311452488096,51.59015546873772
Commer,Abina Supermarket,-0.02093929536023425,51.58745294626175
Commer,Royal Salon,-0.02090870628178143,51.5873568399994
Commer,James William,-0.020829910374921334,51.58726814162915
Commer,Sharavana,-0.02089119369572232,51.5871742262536
Commer,Cake Box,-0.020880208155326457,51.587311657042385
Commer,Oriental Remedy,-0.02095894976657234,51.587508589983166
Commer,Tesco Extra Gallows Corner,0.21858852304610069,51.59369427166623
Commer,Forest Dry Cleaners & Heel Bar,-0.02471459419477617,51.58406014258958
Commer,Go2,-0.024616799999999793,51.5840545
Commer,Manhattan Connections,-0.025247105896011847,51.583948013033705
Commer,Mobile Solutions,-0.024805471847945185,51.58407505301472
Commer,African Fabrics,-0.024564933082142595,51.58412578157866
Commer,Top City,-0.025297648235342873,51.58389760873614
Commer,100s Sweets,-0.02487326696740194,51.58406010975105
Commer,Sainsbury's,-0.26515897102571767,51.493413437776525
Commer,Greenwich & Bexley Cottage Hospice,-0.0112091,51.47904545000001
Commer,Soma Dry Cleaners,-0.011277783140375353,51.47901158772738
Commer,ALDI (Shop & Go),-0.010924717518333515,51.4792067689708
Commer,Tesco Express,0.0033978557686848436,51.484601981321276
Commer,Iceland,0.0064885072833162265,51.485358297719046
Commer,Co-op Food,0.005856365503119374,51.48514275419122
Commer,Sadler's Wells Barber Shop,-0.10526778619620698,51.52967491221677
Commer,BK News,-0.113147237287941,51.51317275125885
Commer,Leonard Jay,-0.11198503333333334,51.513546837831484
Commer,Twinings,-0.1128411216512939,51.5132688092378
Commer,Centrale,-0.10237353130058169,51.375362776317736
Commer,Central Quick Stop,-0.01896974954422999,51.58310135439003
Commer,Vape Heaven,-0.0752402479390064,51.5163317411339
Commer,African Queen Fabrics Ltd,-0.07503241404701229,51.51659456156913
Commer,Arezzo Fashion,-0.07533089713113225,51.51644516738978
Commer,Beauty Stone & Solutions,-0.0759093063517757,51.516290556010965
Commer,Supreme Textiles,-0.07531671503171285,51.517039501058605
Commer,Smart Shoes,-0.07529024999999787,51.5170053
Commer,Gimbiya Textiles,-0.07512749445096532,51.516832914935954
Commer,Che Bina Shoes,-0.07551461067958405,51.51672353497603
Commer,Citywear,-0.075429808435591,51.51675647926857
Commer,Cockney Touch Clothing,-0.07510070382807045,51.51657635972442
Commer,,-0.07559490749130673,51.51669792530993
Commer,Dry Cleaners & Watson & Son Tailors,-0.0760646148464664,51.516539845835766
Commer,Elegant Textile,-0.07621681345950772,51.51620170959929
Commer,Fola Textiles,-0.07535609717611035,51.5164750574629
Commer,Franceskka Fabrics,-0.0757534461797757,51.51635581939878
Commer,Franceskka Fabrics,-0.0761152819294361,51.51623023031066
Commer,,-0.07597458697728264,51.51657729300597
Commer,M Textiles,-0.07596706152358736,51.51626602953054
Commer,Majestic,-0.07638103777799021,51.51638267248449
Commer,Monique Textiles,-0.0760238536348457,51.516241581802355
Commer,Nawroz Fashions,-0.07504761541733461,51.51684426957039
Commer,Nida,-0.07558115488838019,51.516416490217985
Commer,Novo Fashions,-0.07593069242965078,51.516602742162235
Commer,Prince Electronics Ltd,-0.07529053390068324,51.51639472133968
Commer,Queen of Textile,-0.07611186073445202,51.51652305082936
Commer,House of Reeves,-0.10605202604853531,51.37359887696666
Commer,Rose Luggage,-0.07625434333851876,51.516435568196265
Commer,Dino's Barbers,-0.07565433381915128,51.51668728126073
Commer,Tayo Fashion & Textiles,-0.07569611190302883,51.51637541239437
Commer,Universal Shoes Ltd,-0.07602048682303372,51.51655916298773
Commer,,-0.07585495234875383,51.51631399562363
Commer,Galina Hair Studio,-0.07534573645827047,51.517077004232355
Commer,Classic Shoes,-0.07480728732570442,51.516939087290254
Commer,Leyden Gallery,-0.07623540193212497,51.516896800492745
Commer,Galaxy Textiles Ltd,-0.07446885000000002,51.516967199999996
Commer,Sonna African Textiles,-0.07462328821021083,51.51693144759224
Commer,Empire Textiles,-0.07665603312990246,51.51681874857753
Commer,Isar,-0.07625355753338216,51.516936190878575
Commer,S. Cole Poulterers trading as Liverpool Street Chickens,-0.07643212139070127,51.51716857271836
Commer,Nasseri Fabrics Ltd,-0.07489009590351947,51.51693003376443
Commer,Master Beauty & Nails,-0.07404493805734791,51.517010117413236
Commer,AN Collection Ltd,-0.07610465594512249,51.51675696525738
Commer,Royal Fashions,-0.07497325004429968,51.51689763517341
Commer,Tattoo a go go,-0.07636623867923881,51.517092114030675
Commer,,-0.07455198911126948,51.51696000451805
Commer,Dixon Newsagents,-0.17861700540175535,51.630262126832115
Commer,Noshers,-0.17820700407961104,51.63024317166114
Commer,Ryan Drycleaners,-0.17800054619779435,51.63024047272717
Commer,Nature's Nest,-0.17813667969316943,51.6302515376761
Commer,Beauty Secrets Salon,-0.17837232670293,51.630284839143435
Commer,Kiki & John Hairdressing,-0.17793423646543666,51.630237309537506
Commer,Five Star Nails & Beauty,-0.17868769999999998,51.630265599999994
Commer,Haria's Hair and Beauty,-0.18116631370229164,51.630535983093125
Commer,Village News,-0.18124883453471594,51.63055562342729
Commer,,-0.06291231577310546,51.45406387379174
Commer,,-0.06304614849636304,51.45410596727725
Commer,,-0.43979051664855434,51.436173368406514
Commer,The Co-operative Food,-0.06239190533820294,51.45359222410561
Commer,The Galleon,-0.06259888212811544,51.45378550851774
Commer,Beauty Plus & Tanning,-0.062285360128387826,51.45349553640039
Commer,Rye Park Dry Cleaners,-0.06191901023681937,51.453278998672175
Commer,Cult and Bloom,-0.07412128335246218,51.518304220058454
Commer,Silver's Electric,-0.07408394540497196,51.51824835974794
Commer,Whitgift Centre,-0.10041571975180226,51.376236965399
Commer,Grimshaw,-0.10531973293377948,51.52208986320613
Commer,EFG Office Furniture,-0.10453010458581966,51.52294521459273
Commer,Lily Maila Hair,-0.10467054650112236,51.52294882961898
Commer,Cards Galore,-0.10309852348369668,51.52023742585606
Commer,Snappy Snaps,-0.1031587316568298,51.52024430325506
Commer,William Bennington Gallery,-0.10611289615726538,51.53020580368428
Commer,Galaxy Nails,-0.10609095632166889,51.530156229286405
Commer,Symphony Cycling,-0.10612781518510338,51.53002478591303
Commer,Wali Asr Tailoring & Alterations,-0.10610417822762695,51.530251252511
Commer,Anna's Silver Jewellery,-0.1094850617463287,51.53318962046818
Commer,Baron Food & Wine,-0.10949214308909211,51.53323019228004
Commer,N1 Games,-0.10947860414928123,51.5331527922797
Commer,,-0.10894830721889501,51.53291497948006
Commer,,-0.1094661,51.53308285000001
Commer,Camerich,-0.10584715393956809,51.531181050713876
Commer,4You Express,-0.10598581323192224,51.531548746372685
Commer,Charlie Barner,-0.10601998138050622,51.53158275065963
Commer,Lexus Woodford,0.02685013566827123,51.61709563710741
Commer,City Print by Atlantis Print,-0.07994897263605004,51.52707815118897
Commer,Gold Wine Off Licence,-0.08056355274039663,51.526230206361426
Commer,Denham,-0.08121464881262268,51.5252506068908
Commer,Bloc Salon,-0.0825004560653273,51.52600463738091
Commer,Tala,-0.08136450502725424,51.52599649765495
Commer,Base,-0.08206336366790802,51.525612684897
Commer,Jones & Payne,-0.08050607472309314,51.524769381049005
Commer,,-0.07955148332344328,51.5246600521662
Commer,EDWIN,-0.08097457742541392,51.52567643810876
Commer,Claybrook,-0.08057989595181976,51.526014717526856
Commer,Nelsons,-0.08001612211557048,51.52558844779705
Commer,N & A Fish Shop,-0.024972711703551365,51.58367848573388
Commer,GSM Exchange,-0.024840924725367728,51.58375377779483
Commer,Three.,-0.024753866360946643,51.583778957549434
Commer,,-0.07667402744319873,51.524771130128826
Commer,RG,-0.07776745678853805,51.52815542320685
Commer,Launderette,-0.07778993426874506,51.527520169378214
Commer,Ladbrokes,-0.07780306792772997,51.52736605416629
Commer,Motoden,-0.07794116795507988,51.52936809371347
Commer,Article,-0.07704611577791397,51.529858929800334
Commer,City Plumbing,-0.07778753791151438,51.52955403459142
Commer,theprintspace,-0.07722857086808647,51.52940623303127
Commer,C.W. Tyzack,-0.07752575208441438,51.53015175820792
Commer,Express,-0.07703152966568601,51.53017092557471
Commer,The Grocery,-0.07760252506487215,51.52893652544452
Commer,Paintworks,-0.07756011536889897,51.53060832949141
Commer,Sainsbury's Local,-0.07700475818296253,51.53026646342745
Commer,Creative Nails,-0.07694849548252669,51.530513148981655
Commer,Bucks,-0.0775307392018738,51.530212882874594
Commer,East Sea,-0.07752737661856239,51.53026211461709
Commer,Longdan,-0.07771956759269515,51.52966932738471
Commer,Apogee London,-0.025711729370992486,51.58345501151772
Commer,1st Choice,-0.026205342921257983,51.58328380022858
Commer,Phone Swap,-0.02563651045097295,51.58348059052725
Commer,Ladbrokes,-0.02505887382944534,51.5836801743964
Commer,Aryana Bags Store,-0.02648326495305785,51.58323559086495
Commer,Mateen Fabric,-0.025887624093139022,51.58344998078795
Commer,Herbs & China,-0.02541131457639065,51.58355708341543
Commer,Lesna Chata,-0.02526032578505024,51.58359758141187
Commer,Sea Catch Food,-0.02636709993952976,51.58322989224413
Commer,St Georges Jewellers,-0.026088101336591188,51.58336654985011
Commer,Gratka,-0.025334181844412856,51.583577836126075
Commer,,-0.08048395623437049,51.52274823078433
Commer,Westland London,-0.08287247729368497,51.52440001289406
Commer,Tesco Express,-0.07761755,51.52448045
Commer,Nadeem Bedding Ltd,-0.025955968012594165,51.58375568527426
Commer,Bargain Textiles,-0.025527010604974205,51.58385635222792
Commer,Luggage For Less,-0.025458539821789063,51.583876173188834
Commer,Gulliver Polish Delicatessen,-0.025824604226757537,51.58379523705173
Commer,Ajax Stationers,-0.08176382217102772,51.52658131332922
Commer,Lidl,-0.12367387936177617,51.41435566545846
Commer,,-0.11228128642596376,51.573897111567604
Commer,British Food & Wine Store,-0.0806287062688681,51.52704179976632
Commer,Budgens,-0.07894523231441795,51.527464502520935
Commer,JR Digitals,-0.020551968003353634,51.58758953105794
Commer,TN Spa Nails,-0.020949970595168284,51.58779097632282
Commer,The Barber Shop,-0.020901293286836216,51.5879719486982
Commer,Cymes Polski Sklep,-0.020887753510687064,51.58801153757483
Commer,Forest Photographic Co. Ltd.,-0.02096468671419681,51.5877118802446
Commer,House of Brands,-0.020945221126327462,51.587831051245196
Commer,Trans City Auto Centre,-0.02045041778633265,51.58741696571481
Commer,Twins,-0.02093307276540857,51.58792365461202
Commer,All Sash Solutions,-0.07964956108838404,51.524555812006824
Commer,Albemarle Bond,-0.09521782703546021,51.374536389460864
Commer,Next,-0.2789953745195846,51.478281711704604
Commer,TK Maxx,-0.27921781594706846,51.47867376147165
Commer,Sports Direct,-0.2793926522137285,51.47883392183287
Commer,Marks & Spencer,-0.2783717396271507,51.47743438113572
Commer,A&L Dry Cleaners,-0.08155122341595018,51.52686252349875
Commer,Elkay Properties,-0.08148174825621776,51.526863596656696
Commer,Fresher Food & Wine,-0.08187373296356462,51.52683443631032
Commer,The City Beverage Company Ltd,-0.08170214614394988,51.526845978912036
Commer,Fone First,-0.020606304742468582,51.588444121248465
Commer,Olive & Thyme,-0.02028575661751087,51.588816512750654
Commer,Hoe Street Laundrette & Dry Cleaners,-0.020669057881553057,51.588368575912384
Commer,Global Travel & Umrah Ltd,-0.020370416466871773,51.588699789361264
Commer,Andy's Hairstyles,-0.020402053715564847,51.58866344779166
Commer,Bargain Booze,-0.020732464509031323,51.58827127477467
Commer,A&A Fashion,-0.020696284495692906,51.58832850331094
Commer,Tommy Guns,-0.08097385964260437,51.5255626385596
Commer,Rocket Barber Shop,-0.017673689458759807,51.590398402798044
Commer,The Secret Garden Centre,-0.08259118410911331,51.41719487249404
Commer,Waitrose,-0.2090598628084219,51.60724521526923
Commer,Rivington News,-0.08091942380981954,51.52617300149593
Commer,Nisa,-0.1326653531017381,51.55224690695526
Commer,Tesco Express,-0.10673104952903145,51.422896830038496
Commer,A1 Laptop Services,-0.19798133411124888,51.45689910796584
Commer,FSE Ltd,-0.19738021738497044,51.456970354974736
Commer,,-0.19775137858301498,51.45689941471629
Commer,Stonewoods,-0.19757455292558584,51.45810036858142
Commer,Wandsworth Grocers & Halal Meat,-0.19805575416380525,51.45688699849167
Commer,,-0.1979386591387997,51.4569049051603
Commer,Safestore,0.12621622563178544,51.530991609987474
Commer,Lidl,-0.10573139086679458,51.38068252682145
Commer,Morrisons,-0.0919750657048215,51.472884743365405
Commer,Halfords Autocentre,-0.3188061091643292,51.51316987345086
Commer,Brownings Garage Ltd,-0.11099872752553444,51.53005872989179
Commer,ELP Barbershop,-0.11075225000000001,51.530084900000006
Commer,Heather Jenkinson | Interior Architecture,-0.11064819066262531,51.529671637398614
Commer,Pennies,-0.11054079846249061,51.529279825124675
Commer,Wallace Sewell,-0.11037474149209602,51.52881658386037
Commer,Ashton Funeral Services,-0.11031375597727114,51.48444066380076
Commer,Co-op Food,-0.15958437940664946,51.61221449929434
Commer,Tesco Express,-0.1589357516317514,51.61314786186983
Commer,Citroën Brent Cross,-0.22845670795134548,51.5674624551933
Commer,Cre8 Self Storage,-0.21962805179720407,51.5599568655558
Commer,Kwik-Fit,-0.20935466237212946,51.55128940558987
Commer,Screwfix,-0.23146546017131436,51.56966263247049
Commer,Topps Tiles,-0.23128083100495053,51.56950596871302
Commer,Marks & Spencer,-0.16461092943072492,51.488635803615
Commer,Tesco Extra,0.07560220968652881,51.517604188261494
Commer,Superdrug,0.07929479685805683,51.517289018124956
Commer,TKTS,-0.12990405944504288,51.510110546985636
Commer,B&M Bargains,-0.07004611478004398,51.607850712252706
Commer,ALDI,-0.05908879977301015,51.40845097013684
Commer,Stonehouse,-0.13706417819429997,51.56032204017332
Commer,,-0.13707784999999856,51.56026730000001
Commer,KIKO Milano,-0.12400970656259251,51.512831727843185
Commer,Paul Smith,-0.12426032411282853,51.51264547233483
Commer,Ecco,-0.12450954961718612,51.51276814015285
Commer,Bloom Perfumery,-0.12441646645260185,51.512603684408965
Commer,Muji,-0.12443982910728174,51.51279049012856
Commer,Diptyque',-0.12435731913803323,51.51255515085805
Commer,Les Néréides,-0.12467049529190011,51.51280950443229
Commer,Holland & Barrett,-0.1243438995741824,51.512892719798145
Commer,Vodafone,-0.12441508032411518,51.51285444688114
Commer,Belgravia Garage,-0.1506074571083202,51.489429911672
Commer,PS by Paul Smith,-0.12466092136123329,51.512634905799544
Commer,Radley London,-0.12448686982476638,51.512489184788905
Commer,Agnès B.,-0.1246049250829219,51.51246520336791
Commer,The Tintin Shop,-0.12468095952681843,51.51242539695624
Commer,Moscot,-0.12476531251737571,51.5127222530558
Commer,Jones Bootmaker,-0.12455734335350516,51.51254885179994
Commer,Gap,-0.12487606957694432,51.51256148072809
Commer,Happy Socks,-0.125992070001052,51.51475797776501
Commer,Claire Naa,-0.1258979050853535,51.51468783973411
Commer,Hair by Fairy,-0.12651175704294057,51.51453858224333
Commer,Vintage Threads,-0.12665686447831853,51.514935725413736
Commer,Spex,-0.126765245672856,51.513983079697745
Commer,Apple Store,-0.12354750764675199,51.51223741070778
Commer,Scribbler,-0.12685810654298812,51.514013278049774
Commer,Unconditional,-0.12709543026703124,51.5143935157123
Commer,The Astrology Shop,-0.12645357151528971,51.515059005403685
Commer,,-0.12660407078833724,51.51528081417537
Commer,Ford car depot,-0.315345,51.481935549999996
Commer,Kwik Fit,-0.2928501,51.46600354999999
Commer,Tesco,-0.012623484310642578,51.46647205183534
Commer,Tesco Express,-0.018102060996822465,51.46501034849304
Commer,Alloway Timber,-0.2028545012716137,51.47824016852144
Commer,Wickes,-0.07644766968997764,51.58040084450904
Commer,Encon Insulation,0.13737505903446864,51.521961493782726
Commer,Sainsbury's Local,-0.10138390188975804,51.453360101948576
Commer,Brixton Cake Shop,-0.10059444622319315,51.451200066373815
Commer,Costcutter,-0.10098866336199415,51.45175379798656
Commer,tapnbath,-0.10074694881285788,51.451456973012775
Commer,Clipart,-0.10071604459462861,51.4513949179758
Commer,Boki's Hair,-0.10053578071618545,51.451104215400505
Commer,Herne Hill Sports,-0.10132143754866939,51.453197785197524
Commer,Spectrum Appliances,-0.10081685025791758,51.45154223679068
Commer,Crest of London,-0.1302807651192858,51.507530150816784
Commer,B&Q,-0.10442542567093935,51.43544577727844
Commer,Anerley Convenience Store,-0.07144839906336985,51.415099539366985
Commer,,-0.072849533393424,51.416230383916215
Commer,Golden Arrow Cleaners,-0.07346469824517739,51.41679383454865
Commer,Shillings,-0.07330328495533608,51.41677900531264
Commer,Simply Food & Wines,-0.0728847339162507,51.41626674939455
Commer,Tesco Express,-0.07357920691993303,51.416900252067066
Commer,,-0.07155895900889561,51.41525654390024
Commer,Premiere Dreadz,-0.07305380128069192,51.416432244473135
Commer,,-0.07217813922216354,51.41571112052429
Commer,Chatsworth Bakehouse,-0.0720519169836317,51.41561751327295
Commer,Petal Florists,-0.0709462552297247,51.414762816445325
Commer,Launderette & Dry Cleaners,-0.07208850000000065,51.41564475
Commer,,-0.0713221,51.41500555
Commer,,-0.07310036156311948,51.416480058358104
Commer,Anerley Food Stores,-0.07268734315208793,51.4161016343108
Commer,Faith,-0.07421773660473763,51.417798410782375
Commer,LST Travel,-0.07417474215203455,51.41775587162183
Commer,Vapro Domestic Appliances,-0.07425730102163977,51.41784533995002
Commer,Star Fade,-0.07436844442089442,51.41793203586942
Commer,ALDI,-0.16391604179688504,51.64476175882735
Commer,Asda,-0.06901051777491522,51.59360556596262
Commer,,-0.16688669984513677,51.647315840435134
Commer,Co-op Food,0.045897070295017724,51.47264588115793
Commer,Sainsbury's,0.05737324902844238,51.44999778639565
Commer,Lidl,0.05584920304886049,51.45109202477303
Commer,Marks & Spencer,0.055051754105436945,51.45117057386087
Commer,TK Maxx,0.05465662092585077,51.45107957634529
Commer,Iceland,0.05495661060388514,51.450423801477804
Commer,Sainsbury's,0.06643854054982173,51.41881484828357
Commer,Costcutter,0.0559286677541497,51.40771218760282
Commer,Sainsbury's Local,-0.0916911658016472,51.59777478627412
Commer,Magic Hands,-0.09113334648152671,51.597864167110835
Commer,Serhat Home Furniture,-0.09179492759297901,51.59817116984531
Commer,Sirwan Supermarket,-0.09144044388446766,51.5978591305924
Commer,Chaps Heating & Plumbing Supplies,-0.02002939038775672,51.58897816104358
Commer,Lot One Ten,-0.019927827259738993,51.589005823785435
Commer,Salvage Electrical,-0.020133348518964953,51.588948468585734
Commer,A.C. Repairs,-0.01979331046503976,51.58922025686003
Commer,Magnet Kitches,-0.13013037519661813,51.56426067810519
Commer,Dry Cleaners,-0.1285638421659336,51.563752764403624
Commer,Costco,-0.11727922513795429,51.35380754950872
Commer,Porcelanosa,-0.11891961690470758,51.36617745295207
Commer,Wing Yip,-0.11935682245485732,51.362317812307495
Commer,Mazda Croydon,-0.11942012711579869,51.357935634299984
Commer,Ford Dees of Croydon,-0.11756727442033685,51.35825499379226
Commer,Lexus Croydon,-0.11794034376895417,51.36049342256179
Commer,Jemca Toyota Croydon,-0.11820713008603195,51.36116651413286
Commer,Morrisons,-0.12028432029624993,51.36478183120535
Commer,BOB Wines,-0.07291891796848468,51.41681700076447
Commer,The Clinic,-0.07285575601164192,51.416721751764804
Commer,Anerley Plumbing & Heating,-0.0727005697136018,51.41657603654211
Commer,La Belle Jolie,-0.07273333917277093,51.41661384684106
Commer,,-0.07258476854935565,51.41643918687895
Commer,Barbers,-0.07239073274458926,51.41632116384695
Commer,Anerley Butchers,-0.07236692861126126,51.4162638006251
Commer,Its all about the Vape & CBD,-0.07230869069444543,51.41619934829014
Commer,Nellyz Art London,-0.0722375183182127,51.416128821498916
Commer,Excellent Cut,-0.07218423564954543,51.41609643410102
